fac_hydroid	hydroid	ftype	name	riverseg	tnt	exempt_value
457258	457741	wsp_plan_system-ssuag	Chesterfield (Agriculture) - Intake	JA2_7290_0001	non-tidal	0.000000000000000000000
457259	457742	agriculture	Buchanan (Agriculture) - Intake	JU5_7500_7420	non-tidal	0.00000000000000000000
457260	457743	wsp_plan_system-ssuag	Mount Crawford (Agriculture) - Intake	PS0_6160_6161	non-tidal	0.00000000000000000000
457261	457744	wsp_plan_system-ssuag	Woodstock (Agriculture) - Intake	PS3_5100_5080	non-tidal	0.00000000000000000000
457262	457745	wsp_plan_system-ssuag	White Stone (Agriculture) - Intake	RL0_6531_0000	tidal	0.00000000000000000000
457263	457746	wsp_plan_system-ssuag	Montross (Agriculture) - Intake	RL1_6180_0001	non-tidal	0.00000000000000000000
457264	457747	wsp_plan_system-ssuag	Kilmarnock (Agriculture) - Intake	RL0_6530_0000	tidal	0.00000000000000000000
457265	457748	wsp_plan_system-ssuag	Scottsville (Agriculture) - Intake	JL6_6890_6990	non-tidal	0.00000000000000000000
457266	457749	wsp_plan_system-ssuag	Remington (Agriculture) - Intake	RU4_5640_6030	non-tidal	0.00000000000000000000
457267	457750	wsp_plan_system-ssuag	Glen Lyn (Agriculture) - Intake	NR6_8051_8000	non-tidal	0.00000000000000000000
457268	457751	wsp_plan_system-ssuag	Glasgow (Agriculture) - Intake	JU4_7380_7160	non-tidal	0.00000000000000000000
458470	458473	wsp_plan_system-ssulg	Lynchburg (Large Self-Supplied User) - Intake	JL6_7440_7430	non-tidal	0.000000000000000000000
458471	458474	wsp_plan_system-cws	Lynchburg (Community Water System) - Intake	JL6_7440_7430	non-tidal	0.000000000000000000000
458472	458475	wsp_plan_system-ssuag	Lynchburg (Agriculture) - Intake	JL6_7440_7430	non-tidal	0.000000000000000000000
477365	65561	nuclearpower	Unit 3 Construction Water Withdrawal Location 1	YP2_6390_6330	non-tidal	0.000000039943784778125300
477365	459369	nuclearpower	Unit 3 Construction Water Withdrawal Location 2	YP2_6390_6330	non-tidal	0.00000000000000000000
477365	459392	nuclearpower	Mini-Switchyard Construction	YP2_6390_6330	non-tidal	0.00000000000000000000
