"MP_hydroid","Hydrocode","Source_Type","MP.Name","Facility_hydroid","Facility","Use_Type","Latitude","Longitude","FIPS","Locality_NA","OWS.Planner","X2017","X2018","X2019","X2020","X2021","fiveyr_avg_mgy","Locality","GW_type","SW_Type"
410399,NA,"Groundwater","Mountain View Well 11",73668,"Apple Tree Village S3/Steeplec","Municipal",NA,NA,51023,NA,"trevor.lawson@d...",3.258,2.89137,3.113,3.514,3.865,3.33,"Botetourt County",1,NA
410401,"mountain_view_well_12","Groundwater","Mountain View Well 12",73668,"Apple Tree Village S3/Steeplec","Municipal",37.35444,-79.90666,51023,NA,"trevor.lawson@d...",18.539,17.01292,18.383,23.46,24.446,20.37,"Botetourt County",1,NA
410403,NA,"Groundwater","Mountain View Well 15",73668,"Apple Tree Village S3/Steeplec","Municipal",NA,NA,51023,NA,"trevor.lawson@d...",22.945,25.81522,28.829,28.226,33.306,27.82,"Botetourt County",1,NA
410415,"well_1","Groundwater","Well 1",410414,"Oak Park","Municipal",38.39083,-78.12667,51113,NA,"hsomers",0.81455,0.68617,0.66807,0.73722,NA,0.73,"Madison County",1,NA
410417,"well_2","Groundwater","Well 2",410414,"Oak Park","Municipal",38.38833,-78.12778,51113,NA,"hsomers",0.27968,0.30064,0.27986,0.3022,NA,0.29,"Madison County",1,NA
410422,NA,"Groundwater","Well 1",410421,"Pleasantview Estates","Municipal",NA,NA,51159,NA,"hsomers",0.55948,0.5852,0.57684,0.62427,NA,0.59,"Richmond County",1,NA
410424,NA,"Groundwater","Well 4",73851,"Powhatan Courthouse Service Area","Municipal",NA,NA,51145,NA,"gmahadwar",1.073393,10.20504,9.07613,6.317265,10.04986,7.34,"Powhatan County",1,NA
410429,NA,"Groundwater","Well 1",410428,"Stoneburner","Municipal",NA,NA,51171,NA,"gmahadwar",0.22991,0.17602,0.14835,0.17664,NA,0.18,"Shenandoah County",1,NA
410436,NA,"Groundwater","Well 1",410435,"Swover Creek","Municipal",NA,NA,51171,NA,"gmahadwar",0.15782,0.18149,0.1457,0.214836,NA,0.17,"Shenandoah County",1,NA
410441,NA,"Groundwater","Well 1 Twin Cedars",410440,"Twin Cedars","Municipal",NA,NA,51033,NA,"hsomers",3.2047,2.06197,1.7903,1.590306,NA,2.16,"Caroline County",1,NA
410446,"well_1_valley_view","Groundwater","Well 1 Valley View",410445,"Valley View","Municipal",38.37583,-78.24167,51113,NA,"hsomers",0.6128,0.81664,0.49072,0.56058,NA,0.62,"Madison County",1,NA
410590,"well_#4","Groundwater","Well #4",73455,"Dayton Service Area","Municipal",38.42449,-78.94204,51165,NA,"gmahadwar",97.827,148.93,227.209,197.16,215.788,177.38,"Rockingham County",1,NA
411885,"36558_seaside_road_-_poultry_well_#4_-01465","Groundwater","Poultry Well #4",415621,"Seaside Farm","Agriculture",37.54407,-75.79866,51001,NA,"rgreen",NA,0.094055,0.399525,0.620743,0.2424,0.34,"Accomack County",1,NA
411889,"ow1","Groundwater","OW1",410320,"Haile Farm","Agriculture",37.86667,-76.8021,51057,NA,"hsomers",NA,NA,0,NA,0,0,"Essex County",1,NA
411893,"pw1","Groundwater","PW1",410320,"Haile Farm","Agriculture",37.86667,-76.80161,51057,NA,"hsomers",NA,NA,12.058,9.251,22.063,14.46,"Essex County",1,NA
412221,"36558_seaside_road_-_poultry_well_#2_-01463","Groundwater","Poultry Well #2",415621,"Seaside Farm","Agriculture",37.54433,-75.79793,51001,NA,"rgreen",NA,0.100891,0.39077,0.473306,0.3753,0.34,"Accomack County",1,NA
412225,"36558_seaside_road_-_poultry_well_#3_-01464","Groundwater","Poultry Well #3",415621,"Seaside Farm","Agriculture",37.5442,-75.79832,51001,NA,"rgreen",NA,0.111314,0.382046,0.327452,0.7466,0.39,"Accomack County",1,NA
412229,"36558_seaside_road_-_poultry_well_#1_-01462","Groundwater","Poultry Well #1",415621,"Seaside Farm","Agriculture",37.54443,-75.7977,51001,NA,"rgreen",NA,0.099684,0.528831,0.367561,0.6505,0.41,"Accomack County",1,NA
412315,"hutton_branch_well_#2","Groundwater","Hutton Branch Well #2",73547,"Hutton Branch","Municipal",NA,NA,51173,NA,"trevor.lawson@d...",12.82643,15.6,11.437,2.842,15.53,11.65,"Smyth County",1,NA
413389,"36558_seaside_road_-_poultry_well_#5_-_01466","Groundwater","Poultry Well #5",415621,"Seaside Farm","Agriculture",37.54263,-75.79567,51001,NA,"rgreen",NA,0.095189,0.406895,0.887474,0.1876,0.39,"Accomack County",1,NA
413402,"36558_seaside_road_-_poultry_well_#_6_-_01467","Groundwater","Poultry Well #6",415621,"Seaside Farm","Agriculture",37.54251,-75.79589,51001,NA,"rgreen",NA,0,0.412131,0.556866,0.7396,0.43,"Accomack County",1,NA
413415,"36558_seaside_road_-_poultry_well_#_7_-01468","Groundwater","Poultry Well #7",415621,"Seaside Farm","Agriculture",37.54228,-75.79629,51001,NA,"rgreen",NA,0.102702,0.413733,0.377504,0.1998,0.27,"Accomack County",1,NA
413422,"36558_seaside_road_-poultry_well_#_8_-_01469","Groundwater","Poultry Well #8",415621,"Seaside Farm","Agriculture",37.54216,-75.79655,51001,NA,"rgreen",NA,0.092922,0.398231,0.422652,0.7404,0.41,"Accomack County",1,NA
414198,"well_#1","Groundwater","Well #1",66852,"Northumberland Shores","Commercial",38.02078,-76.50603,51133,NA,"hsomers",NA,1.1481,NA,NA,NA,1.15,"Northumberland County",1,NA
414848,"well_#4","Groundwater","Well #4",72052,"New Castle Wtp","Municipal",37.50013,-80.11088,51045,NA,"trevor.lawson@d...",1.13673,0.544365,0,0,0,0.34,"Craig County",1,NA
417264,"8-c","Groundwater","8-C",67233,"Smithfield Hog Production Farms 6-8","Agriculture",36.86218,-77.03929,51175,NA,"rgreen",5.3176,8.2838,8.1888,8.0143,7.5548,7.47,"Southampton County",1,NA
417432,NA,"Groundwater","Well #3",90589,"Glenwood Mobile Home Park","Municipal",NA,NA,51177,NA,"hsomers",NA,1.26493,1.32969,1.26377,1.00998,1.22,"Spotsylvania County",1,NA
417434,NA,"Groundwater","Well #5",90589,"Glenwood Mobile Home Park","Municipal",NA,NA,51177,NA,"hsomers",NA,0.65535,0.74975,0.59663,0.71148,0.68,"Spotsylvania County",1,NA
421050,NA,"Groundwater","Duer Home Well #1",67392,"Duer Home Farm","Irrigation",37.58394,-75.8309,51001,NA,"rgreen",NA,0.001,NA,NA,NA,0,"Accomack County",1,NA
421052,NA,"Groundwater","Duer Home Well #2",67392,"Duer Home Farm","Irrigation",37.58514,-75.83237,51001,NA,"rgreen",NA,0,NA,NA,NA,0,"Accomack County",1,NA
426230,"spring_grove_spring_withdrawal","Surface Water","Spring Grove Spring Withdrawal",379263,"Spring Grove Spring Water Withdrawal","Commercial",37.16479,-76.98585,51181,NA,"rgreen",NA,6.446858,15.44154,6.93464,13.5375,10.59,"Surry County",NA,1
426544,"3516_davis_road_-_poultry_house_well_#1_","Groundwater","3516 Davis Road - Poultry House Well #1",398665,"Ht Farm","Agriculture",37.99519,-75.53049,51001,NA,"rgreen",NA,0.0729,0.353,0.4784,0.4629,0.34,"Accomack County",1,NA
426601,"3516_davis_road_-_poultry_house_well_#_2_","Groundwater","3516 Davis Road - Poultry House Well # 2",398665,"Ht Farm","Agriculture",37.99502,-75.53067,51001,NA,"rgreen",NA,0.0776,0.3005,0.4429,0.3912,0.3,"Accomack County",1,NA
426674,"3516_davis_road_-_poultry_house_well_#_3_","Groundwater","3516 Davis Road - Poultry House Well # 3",398665,"Ht Farm","Agriculture",37.99543,-75.53127,51001,NA,"rgreen",NA,0.0692,0.3446,0.4866,0.5585,0.36,"Accomack County",1,NA
426721,"3516_davis_road_-_poultry_house_well_#_4_","Groundwater","3516 Davis Road - Poultry House Well # 4",398665,"Ht Farm","Agriculture",37.9953,-75.53143,51001,NA,"rgreen",NA,0.0693,0.3184,0.4372,0.4365,0.32,"Accomack County",1,NA
426788,"3516_davis_road_-_poultry_house_well_#_5_","Groundwater","3516 Davis Road - Poultry House Well # 5",398665,"Ht Farm","Agriculture",37.99569,-75.53205,51001,NA,"rgreen",NA,0.0818,0.326,0.4428,0.487,0.33,"Accomack County",1,NA
426869,"3516_davis_road_-_poultry_house_well_#_6_","Groundwater","3516 Davis Road - Poultry House Well # 6",398665,"Ht Farm","Agriculture",37.99547,-75.53222,51001,NA,"rgreen",NA,0.0774,0.3164,0.5133,0.4852,0.35,"Accomack County",1,NA
427870,"cherrystone_camp_ground_-_pool_area","Groundwater","W-8B Swimming Pool #2",67152,"Cherrystone Family Camping Resort","Commercial",37.29064,-76.01297,51131,NA,"rgreen",NA,NA,NA,NA,0.9031,0.9,"Northampton County",1,NA
428306,"well_1_-_old_well","Groundwater","Well 1 - Old Well",67700,"Tucker's Recreation Park","Agriculture",37.47225,-76.72728,51119,NA,"hsomers",NA,NA,0.0065,0.0635,0.0781,0.05,"Middlesex County",1,NA
428308,"well_2_-_new_well","Groundwater","Well 2 - New Well",67700,"Tucker's Recreation Park","Agriculture",37.47308,-76.72631,51119,NA,"hsomers",NA,NA,1.8792,2.0561,1.4046,1.78,"Middlesex County",1,NA
428457,"17-100-0380__________chicken_house_well_#1","Groundwater","17-100-0380 Chicken House Well #1",413260,"Greene's Poultry Farm","Agriculture",37.85,-75.58959,51001,NA,"rgreen",NA,0.0129,0.74459,0.8353,0.7709,0.59,"Accomack County",1,NA
428461,"17-100-0381__________chicken_house_well_#2","Groundwater","17-100-0381          Chicken House Well #2",413260,"Greene's Poultry Farm","Agriculture",37.85,-75.58982,51001,NA,"rgreen",NA,0.01404,0.81284,0.8651,0.9439,0.66,"Accomack County",1,NA
428465,"17-100-0382_________chicken_house_well_#3","Groundwater","17-100-0382         Chicken House Well #3",413260,"Greene's Poultry Farm","Agriculture",37.85,-75.59013,51001,NA,"rgreen",NA,0.01504,1.1552,0.9383,0.9042,0.75,"Accomack County",1,NA
428469,"17-100-0383_________chicken_house_well_#4","Groundwater","17-100-0383         Chicken House Well #4",413260,"Greene's Poultry Farm","Agriculture",37.85,-75.59037,51001,NA,"rgreen",NA,0.01326,0.5902,0.8412,0.7887,0.56,"Accomack County",1,NA
428603,NA,"Groundwater","Well #2",90589,"Glenwood Mobile Home Park","Municipal",38.22653,-77.49606,51177,NA,"hsomers",NA,1.76463,1.72962,1.40089,1.15796,1.51,"Spotsylvania County",1,NA
428660,"rao_farm_pond","Surface Water","Rao Farm Pond",72030,"Turner Family Farms Llc","Irrigation",37.08771,-77.5794,51053,NA,"rgreen",1.8,1.8,NA,1.0584,NA,1.55,"Dinwiddie County",NA,1
432262,"farm_well","Groundwater","Farm Well",71952,"Belvedere Plantation","Irrigation",38.24389,-77.38434,51177,NA,"hsomers",NA,0,0,0,NA,0,"Spotsylvania County",1,NA
434714,"barn_wells_(2)","Groundwater","Barn Wells (2)",432283,"South Pork Farm","Agriculture",37.16729,-78.64102,51037,NA,"trevor.lawson@d...",NA,3.24,3.24,3.24,2.64,3.09,"Charlotte County",1,NA
434715,"cow/calf_well","Groundwater","Cow/calf Well",432283,"South Pork Farm","Agriculture",37.17078,-78.63955,51037,NA,"trevor.lawson@d...",NA,0.156,0.13,0.12,0.12,0.13,"Charlotte County",1,NA
434716,"wells_at_poultry_houses_","Groundwater","Wells at poultry houses",432286,"Flying High Farm","Agriculture",37.16447,-78.6427,51037,NA,"trevor.lawson@d...",NA,2.0124,1.56,1.56,1.584,1.68,"Charlotte County",1,NA
434718,"wells_at_poultry_houses","Groundwater","Wells at poultry houses",432289,"J-Mar Farm","Agriculture",37.17403,-78.62822,51147,NA,"rgreen",NA,1.627378,0.1444044,NA,NA,0.89,"Prince Edward County",1,NA
434938,"well_#2","Groundwater","Well #2",66914,"White Tail Park","Commercial",36.88874,-76.84063,51175,NA,"rgreen",NA,0.1615,1.2916,1.2534,1.4721,1.04,"Southampton County",1,NA
434988,NA,"Groundwater","Rosegill Well #1",410737,"Eastern Middlesex County Regional Water System","Municipal",37.62021,-76.5698,51119,NA,"hsomers",NA,NA,0,0,1.031242,0.34,"Middlesex County",1,NA
434990,NA,"Groundwater","Rosegill Well #2",410737,"Eastern Middlesex County Regional Water System","Municipal",37.62008,-76.57111,51119,NA,"hsomers",NA,NA,0,0,4.074461,1.36,"Middlesex County",1,NA
435079,"lot_11_new_branch_road_-_poultry_-_well_#_2","Groundwater","New Branch Rd Well #2",398647,"Natalie Farm","Agriculture",37.74031,-75.69857,51001,NA,"rgreen",NA,0.164608,0.36177,0,0.04445,0.14,"Accomack County",1,NA
435083,"lot_11_new_branch_road_-_poultry_-_well_#1","Groundwater","New Branch Rd Well #1",398647,"Natalie Farm","Agriculture",37.74047,-75.69845,51001,NA,"rgreen",NA,0.164796,0.678381,2.2059,1.2871,1.08,"Accomack County",1,NA
435087,"lot_11_new_branch_road_-poultry_-well_#_3","Groundwater","New Branch Rd Well #3",398647,"Natalie Farm","Agriculture",37.74014,-75.6987,51001,NA,"rgreen",NA,0.165249,0.362312,0.0044,0.5533,0.27,"Accomack County",1,NA
435107,"lot_11_new_branch_road_-_poulty_-_well_#_4","Groundwater","New Branch Rd Well #4",398647,"Natalie Farm","Agriculture",37.73998,-75.69882,51001,NA,"rgreen",NA,0.165725,0.220084,0.1882,0.4749,0.26,"Accomack County",1,NA
435111,"lot_11_new_branch_road_-_poultry_-_well_#_5","Groundwater","New Branch Rd Well #5",398647,"Natalie Farm","Agriculture",37.73981,-75.69894,51001,NA,"rgreen",NA,0.165145,0.208449,0,0.0048,0.09,"Accomack County",1,NA
435142,"17-100-0384_____chicken_house_well_#_5","Groundwater","17-100-0384     Chicken House Well #5",413260,"Greene's Poultry Farm","Agriculture",37.85,-75.59121,51001,NA,"rgreen",NA,0.01306,0.9375,1.0066,0.367,0.58,"Accomack County",1,NA
435186,"17-100-0385_______chicken_house_well_#6","Groundwater","17-100-0385       Chicken House Well #6",413260,"Greene's Poultry Farm","Agriculture",37.85,-75.59133,51001,NA,"rgreen",NA,0.0232,0.8837,0.905,1.6481,0.86,"Accomack County",1,NA
435985,"lot_11_new_branch_road_-_poultry_well_#_7","Groundwater","New Branch Rd Well #7",398647,"Natalie Farm","Agriculture",37.73978,-75.70172,51001,NA,"rgreen",NA,0.16497,0.504922,0.1244,0.0844,0.22,"Accomack County",1,NA
436200,NA,"Groundwater","Well 3B",66998,"Reedville Public Water System","Municipal",NA,NA,51133,NA,"hsomers",NA,0.683056,1.491839,1.304448,2.912282,1.6,"Northumberland County",1,NA
436286,"ow4l_deq_100-1307","Groundwater","OW4L (WQ)",67257,"Captain's Cove Utility Company, Inc.","Commercial",38.00188,-75.40976,51001,NA,"rgreen",NA,NA,NA,0,0,0,"Accomack County",1,NA
436293,"2a_--_deq_142-616","Groundwater","Well #2A -- DEQ 142-00616",67000,"Burnside Farms Mayfield Ellerson","Municipal",37.61667,-77.3776,51085,NA,"hsomers",NA,NA,14.34141,15.19116,15.76019,15.1,"Hanover County",1,NA
436652,"lot_11_new_branch_road_-_poultry_-_well_#_6","Groundwater","New Branch Rd Well #6",398647,"Natalie Farm","Agriculture",37.74023,-75.70137,51001,NA,"rgreen",NA,0.164996,0.361478,0,0,0.13,"Accomack County",1,NA
436668,"lot_11_new_branch_road_-_poultry_-well_#_8","Groundwater","New Branch Rd Well #8",398647,"Natalie Farm","Agriculture",37.73955,-75.7019,51001,NA,"rgreen",NA,0.166107,1.034159,3.4294,3.6145,2.06,"Accomack County",1,NA
436744,"wells_(7)","Groundwater","Wells (7)",436503,"Schaubach, Thomas M.","Agriculture",37.23746,-78.15439,51135,NA,"rgreen",NA,NA,2.768452,1.976356,1.355374,2.03,"Nottoway County",1,NA
436745,"wells_(5)","Groundwater","Wells (5)",436504,"Super Chic Ltd","Agriculture",37.10212,-78.2034,51135,NA,"rgreen",NA,NA,2.319844,1.798435,1.542396,1.89,"Nottoway County",1,NA
436963,"gwp_370013077020003","Groundwater","12-C",67053,"Smithfield Hog Production Farm 12","Agriculture",37.00339,-77.03305,51183,NA,"rgreen",0.0054,4.8136,7.0846,8.2762,6.4127,5.32,"Sussex County",1,NA
437141,"migrant_labor_camp_well","Groundwater","Migrant Camp Well",72612,"Ingleside Plantation And Liberty Farm","Irrigation",38.14698,-77.02623,51193,NA,"hsomers",NA,0,0.009652,0.00727,0.006591,0.01,"Westmoreland County",1,NA
437143,NA,"Groundwater","Cedar Hill well",72612,"Ingleside Plantation And Liberty Farm","Irrigation",38.13519,-76.9706,51193,NA,"hsomers",NA,0,0,0.0214,0.0143,0.01,"Westmoreland County",1,NA
437691,"well_3","Groundwater","Well 3",437690,"Cumberland County Water System","Municipal",37.49662,-78.24589,51049,NA,"gmahadwar",NA,9.9659,NA,NA,NA,9.97,"Cumberland County",1,NA
437734,"well_#1-tp_famr","Groundwater","Well #1",398661,"Eagle, Birdie, Superior Farm","Agriculture",37.83511,-75.57407,51001,NA,"rgreen",NA,0.00576,0.271929,0.369309,0.026247,0.17,"Accomack County",1,NA
437736,"well_#2,_tp_farm","Groundwater","Well #2",398661,"Eagle, Birdie, Superior Farm","Agriculture",37.83454,-75.5734,51001,NA,"rgreen",NA,0.006395,0.349743,0.643214,2.652921,0.91,"Accomack County",1,NA
437738,"well_#3_-_tp_farm","Groundwater","Well #3",398661,"Eagle, Birdie, Superior Farm","Agriculture",37.83436,-75.57367,51001,NA,"rgreen",NA,0.007748,0.452136,0.359949,0.627775,0.36,"Accomack County",1,NA
437740,"well_#4_-_tp_farm","Groundwater","Well #4,100-1592",398661,"Eagle, Birdie, Superior Farm","Agriculture",37.83335,-75.57338,51001,NA,"rgreen",NA,0.00929,0.22653,NA,NA,0.12,"Accomack County",1,NA
439176,"well_#1","Groundwater","Well #1 (05-100-1463)",438395,"Dennis Farm","Agriculture",37.80012,-75.63199,51001,NA,"rgreen",NA,0.5085,0.5867,1.0446,0.8456,0.75,"Accomack County",1,NA
439178,"05-100-1462","Groundwater","Well #2 (05-100-1462)",438395,"Dennis Farm","Agriculture",37.79978,-75.63117,51001,NA,"rgreen",NA,0.1878,0.0405,0.158,0.3876,0.19,"Accomack County",1,NA
439180,"05-100-1465","Groundwater","Well #3 (05-100-1465)",438395,"Dennis Farm","Agriculture",37.79928,-75.6317,51001,NA,"rgreen",NA,0.5486,0.0398,0.1359,0.3868,0.28,"Accomack County",1,NA
439182,"05-100-1464","Groundwater","Well #4 (05-100-1464)",438395,"Dennis Farm","Agriculture",37.79966,-75.63222,51001,NA,"rgreen",NA,0.1306,0.6008,1.1004,0.8265,0.66,"Accomack County",1,NA
439215,NA,"Groundwater","Well #1",398646,"Morey Farm","Agriculture",37.66162,-75.75402,51001,NA,"rgreen",NA,0.186,0.4714,0.415,0.3916,0.37,"Accomack County",1,NA
439225,NA,"Groundwater","Well #1",398685,"Holland Homestead, Backwoods, & Horsey Poultry Farms","Agriculture",37.97843,-75.54487,51001,NA,"rgreen",NA,0.1776,0.234162,0.16653,0.1684,0.19,"Accomack County",1,NA
439227,NA,"Groundwater","Well #2",398685,"Holland Homestead, Backwoods, & Horsey Poultry Farms","Agriculture",37.97805,-75.54443,51001,NA,"rgreen",NA,0.0814,0.235668,0.18619,0.2281,0.18,"Accomack County",1,NA
439229,NA,"Groundwater","Well #3",398685,"Holland Homestead, Backwoods, & Horsey Poultry Farms","Agriculture",37.97828,-75.54355,51001,NA,"rgreen",NA,0.0464,0.178505,0.13991,0.1247,0.12,"Accomack County",1,NA
439231,"well_#4","Groundwater","Well #4",398685,"Holland Homestead, Backwoods, & Horsey Poultry Farms","Agriculture",37.97795,-75.54405,51001,NA,"rgreen",NA,0.1059,0.218061,0.17435,0.2326,0.18,"Accomack County",1,NA
439233,NA,"Groundwater","Well #5",398685,"Holland Homestead, Backwoods, & Horsey Poultry Farms","Agriculture",37.97828,-75.54677,51001,NA,"rgreen",NA,0.0794,0.219739,0.17908,0.2037,0.17,"Accomack County",1,NA
439235,NA,"Groundwater","Well #6",398685,"Holland Homestead, Backwoods, & Horsey Poultry Farms","Agriculture",37.97781,-75.54595,51001,NA,"rgreen",NA,0.0745,0.232125,0.20035,0.2462,0.19,"Accomack County",1,NA
439241,"well_#1","Groundwater","W-1",414957,"Rogers Poultry Farm","Agriculture",37.88462,-75.54545,51001,NA,"rgreen",NA,NA,0.073289,NA,NA,0.07,"Accomack County",1,NA
439243,"well_#2","Groundwater","W-2",414957,"Rogers Poultry Farm","Agriculture",37.88513,-75.54614,51001,NA,"rgreen",NA,NA,0.074864,NA,NA,0.07,"Accomack County",1,NA
439360,NA,"Groundwater","Well #2",398646,"Morey Farm","Agriculture",37.66143,-75.75375,51001,NA,"rgreen",NA,0.4646,1.0417,1.0707,0.7241,0.83,"Accomack County",1,NA
439362,NA,"Groundwater","Well #3",398646,"Morey Farm","Agriculture",37.66023,-75.75525,51001,NA,"rgreen",NA,0,0.0623,0.0628,0.2313,0.09,"Accomack County",1,NA
439364,"well#5","Groundwater","Well#5",398646,"Morey Farm","Agriculture",37.66023,-75.75525,51001,NA,"rgreen",NA,0,0.0799,0.0245,0.0369,0.04,"Accomack County",1,NA
439366,"well_#6","Groundwater","Well #6",398646,"Morey Farm","Agriculture",37.66033,-75.75545,51001,NA,"rgreen",NA,0.0033,0.5821,0.5838,0.6023,0.44,"Accomack County",1,NA
439368,"well#7","Groundwater","Well#7",398646,"Morey Farm","Agriculture",37.65973,-75.75568,51001,NA,"rgreen",NA,0.1581,0.4459,0.2408,0.1005,0.24,"Accomack County",1,NA
439370,"well_#7","Groundwater","Well #7-ABD",398646,"Morey Farm","Agriculture",37.66001,-75.75605,51001,NA,"rgreen",NA,0.0833,0.5638,0.1173,NA,0.25,"Accomack County",1,NA
439376,NA,"Groundwater","Well #1",398648,"Thornton Farm (Ed, Pat, And Brandy Sue Farm)","Agriculture",37.88921,-75.54363,51001,NA,"rgreen",NA,0,0.28112,1.68023,4.658,1.65,"Accomack County",1,NA
439378,"well_#2","Groundwater","Well #2",398648,"Thornton Farm (Ed, Pat, And Brandy Sue Farm)","Agriculture",37.88918,-75.54402,51001,NA,"rgreen",NA,0.41837,3.102781,1.52932,0.55975,1.4,"Accomack County",1,NA
439380,NA,"Groundwater","Well #3",398648,"Thornton Farm (Ed, Pat, And Brandy Sue Farm)","Agriculture",37.88922,-75.54225,51001,NA,"rgreen",NA,0.02758,0.09935,0.10069,0.54271,0.19,"Accomack County",1,NA
439382,NA,"Groundwater","Well #4",398648,"Thornton Farm (Ed, Pat, And Brandy Sue Farm)","Agriculture",37.88912,-75.54155,51001,NA,"rgreen",NA,0,0.01743,0.00761,0.58058,0.15,"Accomack County",1,NA
